pulled_at,sport,event_id,commence_time,home_team,away_team,bookmaker,book_last_update,market,outcome,price
2026-04-30T19:01:48.861712+00:00,baseball_mlb,0abd6580f0a4c91cb98db1774d582be8,2026-04-30T16:16:00Z,Atlanta Braves,Detroit Tigers,FanDuel,2026-04-30T19:01:35Z,h2h,Detroit Tigers,-6000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,0abd6580f0a4c91cb98db1774d582be8,2026-04-30T16:16:00Z,Atlanta Braves,Detroit Tigers,DraftKings,2026-04-30T19:01:32Z,h2h,Atlanta Braves,1420
2026-04-30T19:01:48.861712+00:00,baseball_mlb,0abd6580f0a4c91cb98db1774d582be8,2026-04-30T16:16:00Z,Atlanta Braves,Detroit Tigers,DraftKings,2026-04-30T19:01:32Z,h2h,Detroit Tigers,-10000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,0abd6580f0a4c91cb98db1774d582be8,2026-04-30T16:16:00Z,Atlanta Braves,Detroit Tigers,MyBookie.ag,2026-04-30T18:59:02Z,h2h,Atlanta Braves,900
2026-04-30T19:01:48.861712+00:00,baseball_mlb,0abd6580f0a4c91cb98db1774d582be8,2026-04-30T16:16:00Z,Atlanta Braves,Detroit Tigers,MyBookie.ag,2026-04-30T18:59:02Z,h2h,Detroit Tigers,-2500
2026-04-30T19:01:48.861712+00:00,baseball_mlb,0abd6580f0a4c91cb98db1774d582be8,2026-04-30T16:16:00Z,Atlanta Braves,Detroit Tigers,BetMGM,2026-04-30T19:00:57Z,h2h,Atlanta Braves,1800
2026-04-30T19:01:48.861712+00:00,baseball_mlb,0abd6580f0a4c91cb98db1774d582be8,2026-04-30T16:16:00Z,Atlanta Braves,Detroit Tigers,BetMGM,2026-04-30T19:00:57Z,h2h,Detroit Tigers,-10000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,0abd6580f0a4c91cb98db1774d582be8,2026-04-30T16:16:00Z,Atlanta Braves,Detroit Tigers,Bovada,2026-04-30T18:59:21Z,h2h,Atlanta Braves,1100
2026-04-30T19:01:48.861712+00:00,baseball_mlb,0abd6580f0a4c91cb98db1774d582be8,2026-04-30T16:16:00Z,Atlanta Braves,Detroit Tigers,Bovada,2026-04-30T18:59:21Z,h2h,Detroit Tigers,-2800
2026-04-30T19:01:48.861712+00:00,baseball_mlb,6f84f4f2e016877657f3d3ae23ce6760,2026-04-30T16:36:00Z,Baltimore Orioles,Houston Astros,BetMGM,2026-04-30T19:00:57Z,h2h,Baltimore Orioles,-10000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,6f84f4f2e016877657f3d3ae23ce6760,2026-04-30T16:36:00Z,Baltimore Orioles,Houston Astros,BetMGM,2026-04-30T19:00:57Z,h2h,Houston Astros,3300
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,FanDuel,2026-04-30T19:01:35Z,h2h,Philadelphia Phillies,460
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,FanDuel,2026-04-30T19:01:35Z,h2h,San Francisco Giants,-750
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,DraftKings,2026-04-30T19:01:32Z,h2h,Philadelphia Phillies,332
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,DraftKings,2026-04-30T19:01:32Z,h2h,San Francisco Giants,-497
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,BetRivers,2026-04-30T19:00:58Z,h2h,Philadelphia Phillies,410
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,BetRivers,2026-04-30T19:00:58Z,h2h,San Francisco Giants,-770
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,BetMGM,2026-04-30T19:00:57Z,h2h,Philadelphia Phillies,375
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,BetMGM,2026-04-30T19:00:57Z,h2h,San Francisco Giants,-550
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,Bovada,2026-04-30T18:59:21Z,h2h,Philadelphia Phillies,500
2026-04-30T19:01:48.861712+00:00,baseball_mlb,75e319bc9e7b409bff4aedc4aeb21051,2026-04-30T16:36:00Z,Philadelphia Phillies,San Francisco Giants,Bovada,2026-04-30T18:59:21Z,h2h,San Francisco Giants,-900
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,FanDuel,2026-04-30T19:01:35Z,h2h,Pittsburgh Pirates,300
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,FanDuel,2026-04-30T19:01:35Z,h2h,St. Louis Cardinals,-430
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,DraftKings,2026-04-30T19:01:32Z,h2h,Pittsburgh Pirates,269
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,DraftKings,2026-04-30T19:01:32Z,h2h,St. Louis Cardinals,-390
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,BetMGM,2026-04-30T19:00:57Z,h2h,Pittsburgh Pirates,310
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,BetMGM,2026-04-30T19:00:57Z,h2h,St. Louis Cardinals,-425
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,BetRivers,2026-04-30T19:00:58Z,h2h,Pittsburgh Pirates,275
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,BetRivers,2026-04-30T19:00:58Z,h2h,St. Louis Cardinals,-435
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,MyBookie.ag,2026-04-30T19:01:16Z,h2h,Pittsburgh Pirates,215
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,MyBookie.ag,2026-04-30T19:01:16Z,h2h,St. Louis Cardinals,-286
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,Bovada,2026-04-30T18:59:21Z,h2h,Pittsburgh Pirates,550
2026-04-30T19:01:48.861712+00:00,baseball_mlb,a43beaa62a7673615a11856370287f3b,2026-04-30T16:36:00Z,Pittsburgh Pirates,St. Louis Cardinals,Bovada,2026-04-30T18:59:21Z,h2h,St. Louis Cardinals,-1000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,FanDuel,2026-04-30T18:57:05Z,h2h,Cincinnati Reds,-7000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,FanDuel,2026-04-30T18:57:05Z,h2h,Colorado Rockies,1500
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,DraftKings,2026-04-30T18:56:32Z,h2h,Cincinnati Reds,-1420
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,DraftKings,2026-04-30T18:56:32Z,h2h,Colorado Rockies,670
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,BetMGM,2026-04-30T18:56:48Z,h2h,Cincinnati Reds,-10000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,BetMGM,2026-04-30T18:56:48Z,h2h,Colorado Rockies,1750
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,BetRivers,2026-04-30T18:56:48Z,h2h,Cincinnati Reds,-5000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,BetRivers,2026-04-30T18:56:48Z,h2h,Colorado Rockies,900
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,Bovada,2026-04-30T18:59:21Z,h2h,Cincinnati Reds,-5000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c229774bb80147623f1c232bad890e16,2026-04-30T16:42:00Z,Cincinnati Reds,Colorado Rockies,Bovada,2026-04-30T18:59:21Z,h2h,Colorado Rockies,1400
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,FanDuel,2026-04-30T19:01:35Z,h2h,New York Mets,-900
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,FanDuel,2026-04-30T19:01:35Z,h2h,Washington Nationals,520
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,DraftKings,2026-04-30T19:01:32Z,h2h,New York Mets,-690
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,DraftKings,2026-04-30T19:01:32Z,h2h,Washington Nationals,462
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,BetMGM,2026-04-30T19:00:57Z,h2h,New York Mets,-750
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,BetMGM,2026-04-30T19:00:57Z,h2h,Washington Nationals,475
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,BetRivers,2026-04-30T19:00:58Z,h2h,New York Mets,-1115
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,BetRivers,2026-04-30T19:00:58Z,h2h,Washington Nationals,510
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,MyBookie.ag,2026-04-30T19:01:16Z,h2h,New York Mets,-833
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,MyBookie.ag,2026-04-30T19:01:16Z,h2h,Washington Nationals,500
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,Bovada,2026-04-30T18:59:21Z,h2h,New York Mets,-550
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d1e8ca71cf93b52520848723fb9b56a3,2026-04-30T17:11:00Z,New York Mets,Washington Nationals,Bovada,2026-04-30T18:59:21Z,h2h,Washington Nationals,350
2026-04-30T19:01:48.861712+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,FanDuel,2026-04-30T19:01:35Z,h2h,Arizona Diamondbacks,1500
2026-04-30T19:01:48.861712+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,FanDuel,2026-04-30T19:01:35Z,h2h,Milwaukee Brewers,-7000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,DraftKings,2026-04-30T19:01:32Z,h2h,Arizona Diamondbacks,1140
2026-04-30T19:01:48.861712+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,DraftKings,2026-04-30T19:01:32Z,h2h,Milwaukee Brewers,-5800
2026-04-30T19:01:48.861712+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,BetMGM,2026-04-30T19:00:57Z,h2h,Arizona Diamondbacks,1850
2026-04-30T19:01:48.861712+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,BetMGM,2026-04-30T19:00:57Z,h2h,Milwaukee Brewers,-10000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,Bovada,2026-04-30T18:59:21Z,h2h,Arizona Diamondbacks,900
2026-04-30T19:01:48.861712+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,Bovada,2026-04-30T18:59:21Z,h2h,Milwaukee Brewers,-2000
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,FanDuel,2026-04-30T19:01:35Z,h2h,Athletics,-122
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,FanDuel,2026-04-30T19:01:35Z,h2h,Kansas City Royals,104
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetOnline.ag,2026-04-30T19:01:18Z,h2h,Athletics,-120
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetOnline.ag,2026-04-30T19:01:18Z,h2h,Kansas City Royals,109
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,LowVig.ag,2026-04-30T19:00:57Z,h2h,Athletics,-120
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,LowVig.ag,2026-04-30T19:00:57Z,h2h,Kansas City Royals,109
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,DraftKings,2026-04-30T19:01:32Z,h2h,Athletics,-126
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,DraftKings,2026-04-30T19:01:32Z,h2h,Kansas City Royals,104
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetMGM,2026-04-30T19:00:57Z,h2h,Athletics,-125
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetMGM,2026-04-30T19:00:57Z,h2h,Kansas City Royals,105
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetRivers,2026-04-30T19:00:58Z,h2h,Athletics,-129
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetRivers,2026-04-30T19:00:58Z,h2h,Kansas City Royals,104
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetUS,2026-04-30T19:01:48Z,h2h,Athletics,-120
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetUS,2026-04-30T19:01:48Z,h2h,Kansas City Royals,109
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,MyBookie.ag,2026-04-30T19:01:16Z,h2h,Athletics,-123
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,MyBookie.ag,2026-04-30T19:01:16Z,h2h,Kansas City Royals,105
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,Bovada,2026-04-30T18:59:21Z,h2h,Athletics,-123
2026-04-30T19:01:48.861712+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,Bovada,2026-04-30T18:59:21Z,h2h,Kansas City Royals,103
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,FanDuel,2026-04-30T19:01:35Z,h2h,Baltimore Orioles,-126
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,FanDuel,2026-04-30T19:01:35Z,h2h,Houston Astros,108
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,MyBookie.ag,2026-04-30T19:01:16Z,h2h,Baltimore Orioles,-127
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,MyBookie.ag,2026-04-30T19:01:16Z,h2h,Houston Astros,108
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,DraftKings,2026-04-30T19:01:32Z,h2h,Baltimore Orioles,-132
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,DraftKings,2026-04-30T19:01:32Z,h2h,Houston Astros,109
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetOnline.ag,2026-04-30T19:01:18Z,h2h,Baltimore Orioles,-126
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetOnline.ag,2026-04-30T19:01:18Z,h2h,Houston Astros,114
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,LowVig.ag,2026-04-30T19:00:57Z,h2h,Baltimore Orioles,-126
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,LowVig.ag,2026-04-30T19:00:57Z,h2h,Houston Astros,114
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,Bovada,2026-04-30T18:59:21Z,h2h,Baltimore Orioles,-130
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,Bovada,2026-04-30T18:59:21Z,h2h,Houston Astros,108
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetMGM,2026-04-30T19:00:57Z,h2h,Baltimore Orioles,-125
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetMGM,2026-04-30T19:00:57Z,h2h,Houston Astros,105
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetUS,2026-04-30T19:01:48Z,h2h,Baltimore Orioles,-126
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetUS,2026-04-30T19:01:48Z,h2h,Houston Astros,115
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetRivers,2026-04-30T19:00:58Z,h2h,Baltimore Orioles,-130
2026-04-30T19:01:48.861712+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetRivers,2026-04-30T19:00:58Z,h2h,Houston Astros,105
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,FanDuel,2026-04-30T19:01:35Z,h2h,Philadelphia Phillies,-142
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,FanDuel,2026-04-30T19:01:35Z,h2h,San Francisco Giants,120
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,DraftKings,2026-04-30T19:01:32Z,h2h,Philadelphia Phillies,-149
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,DraftKings,2026-04-30T19:01:32Z,h2h,San Francisco Giants,123
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,MyBookie.ag,2026-04-30T19:01:16Z,h2h,Philadelphia Phillies,-147
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,MyBookie.ag,2026-04-30T19:01:16Z,h2h,San Francisco Giants,125
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetOnline.ag,2026-04-30T19:01:18Z,h2h,Philadelphia Phillies,-141
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetOnline.ag,2026-04-30T19:01:18Z,h2h,San Francisco Giants,128
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,LowVig.ag,2026-04-30T19:00:57Z,h2h,Philadelphia Phillies,-141
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,LowVig.ag,2026-04-30T19:00:57Z,h2h,San Francisco Giants,128
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetUS,2026-04-30T19:01:48Z,h2h,Philadelphia Phillies,-141
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetUS,2026-04-30T19:01:48Z,h2h,San Francisco Giants,127
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,Bovada,2026-04-30T18:59:21Z,h2h,Philadelphia Phillies,-148
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,Bovada,2026-04-30T18:59:21Z,h2h,San Francisco Giants,124
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetMGM,2026-04-30T19:00:57Z,h2h,Philadelphia Phillies,-145
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetMGM,2026-04-30T19:00:57Z,h2h,San Francisco Giants,120
2026-04-30T19:01:48.861712+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetRivers,2026-04-30T19:00:58Z,h2h,Philadelphia Phillies,-143
